seed_model,trial,true_cls,target_t1,target_t3,donor_t1,c2_t3,agree,bl_correct_t1,bl_correct_t3,c2_correct_t1,c2_correct_t3
17,77,3,3,3,3,3,1,1,1,1,1
17,78,1,1,1,1,1,1,1,1,1,1
17,79,0,0,0,4,0,0,1,1,1,1
17,80,2,2,2,2,2,1,1,1,1,1
17,81,0,0,0,0,4,1,1,1,1,0
17,82,3,2,2,3,3,0,0,0,0,1
17,83,4,4,4,4,0,1,1,1,1,0
17,84,1,0,1,1,4,0,0,1,0,0
17,85,0,0,0,4,0,0,1,1,1,1
17,86,3,3,3,3,3,1,1,1,1,1
17,87,0,3,4,4,4,0,0,0,0,0
17,88,4,3,3,4,4,0,0,0,0,1
17,89,4,1,1,4,1,0,0,0,0,0
17,90,1,2,1,4,2,0,0,1,0,0
17,91,3,3,3,3,3,1,1,1,1,1
17,92,4,4,4,4,1,1,1,1,1,0
17,93,3,3,3,3,3,1,1,1,1,1
17,94,4,3,4,4,2,0,0,1,0,0
17,95,4,3,4,4,4,0,0,1,0,1
17,96,1,1,1,0,1,0,1,1,1,1
17,97,1,2,1,1,4,0,0,1,0,0
17,98,2,2,2,2,2,1,1,1,1,1
17,99,2,2,2,0,2,0,1,1,1,1
17,100,0,0,4,4,4,0,1,0,1,0
17,101,2,0,1,0,4,1,0,0,0,0
17,102,1,1,1,2,1,0,1,1,1,1
17,103,1,1,1,1,1,1,1,1,1,1
17,104,0,0,0,4,0,0,1,1,1,1
17,105,4,3,4,4,3,0,0,1,0,0
17,106,2,2,2,2,2,1,1,1,1,1
17,107,0,0,0,4,0,0,1,1,1,1
17,108,3,0,0,4,1,0,0,0,0,0
17,109,0,0,0,0,0,1,1,1,1,1
17,110,3,3,3,3,3,1,1,1,1,1
17,111,3,2,4,3,2,0,0,0,0,0
17,112,2,2,2,2,2,1,1,1,1,1
17,113,4,3,4,4,4,0,0,1,0,1
17,114,1,1,1,1,1,1,1,1,1,1
17,115,3,3,4,3,3,1,1,0,1,1
17,116,4,4,4,4,4,1,1,1,1,1
17,117,3,3,3,3,3,1,1,1,1,1
17,118,1,4,1,1,3,0,0,1,0,0
17,119,0,0,0,4,0,0,1,1,1,1
17,120,0,0,0,4,4,0,1,1,1,0
17,121,0,0,0,0,0,1,1,1,1,1
17,122,1,2,2,4,2,0,0,0,0,0
17,123,2,2,2,2,3,1,1,1,1,0
17,124,3,3,3,3,3,1,1,1,1,1
17,125,0,0,0,4,4,0,1,1,1,0
17,126,3,3,3,3,3,1,1,1,1,1
17,127,2,2,2,2,3,1,1,1,1,0
17,128,1,0,0,0,4,1,0,0,0,0
17,129,0,3,4,4,4,0,0,0,0,0
17,130,1,1,1,1,1,1,1,1,1,1
17,131,4,4,4,4,0,1,1,1,1,0
17,132,1,0,0,4,4,0,0,0,0,0
17,133,3,3,3,3,3,1,1,1,1,1
17,134,3,3,3,3,3,1,1,1,1,1
17,135,0,0,0,4,0,0,1,1,1,1
17,136,2,2,2,2,2,1,1,1,1,1
17,137,0,3,0,0,0,0,0,1,0,1
17,138,3,3,3,3,3,1,1,1,1,1
17,139,0,0,0,4,0,0,1,1,1,1
17,140,3,3,3,3,3,1,1,1,1,1
17,141,0,4,0,4,0,1,0,1,0,1
17,142,0,0,0,0,0,1,1,1,1,1
17,143,0,0,0,0,0,1,1,1,1,1
17,144,4,3,0,4,4,0,0,0,0,1
17,145,3,2,2,3,3,0,0,0,0,1
17,146,3,3,3,3,3,1,1,1,1,1
17,147,3,3,3,3,3,1,1,1,1,1
17,148,0,4,0,4,0,1,0,1,0,1
17,149,4,4,4,4,4,1,1,1,1,1
17,150,0,0,0,4,0,0,1,1,1,1
17,151,0,0,0,4,0,0,1,1,1,1
17,152,0,0,0,4,0,0,1,1,1,1
17,153,2,2,2,2,2,1,1,1,1,1
17,154,3,3,4,3,3,1,1,0,1,1
17,155,4,3,4,4,4,0,0,1,0,1
17,156,2,3,3,2,3,0,0,0,0,0
17,157,1,0,0,4,1,0,0,0,0,1
17,158,3,3,3,3,3,1,1,1,1,1
17,159,0,0,0,4,0,0,1,1,1,1
17,160,2,2,2,2,3,1,1,1,1,0
17,161,1,1,1,1,1,1,1,1,1,1
17,162,0,0,0,4,1,0,1,1,1,0
17,163,2,2,2,2,2,1,1,1,1,1
17,164,2,2,2,0,1,0,1,1,1,0
17,165,0,0,0,0,0,1,1,1,1,1
17,166,2,3,4,4,4,0,0,0,0,0
17,167,2,0,2,2,4,0,0,1,0,0
17,168,4,3,3,3,3,1,0,0,0,0
17,169,3,3,3,3,3,1,1,1,1,1
17,170,4,4,4,4,4,1,1,1,1,1
17,171,1,1,1,1,1,1,1,1,1,1
17,172,4,3,3,3,3,1,0,0,0,0
17,173,1,1,1,1,1,1,1,1,1,1
17,174,3,3,3,3,3,1,1,1,1,1
17,175,1,1,1,1,1,1,1,1,1,1
17,176,1,1,1,4,1,0,1,1,1,1
17,177,4,4,1,4,1,1,1,0,1,0
17,178,0,0,0,4,0,0,1,1,1,1
17,179,0,0,0,4,0,0,1,1,1,1
17,180,0,0,0,4,0,0,1,1,1,1
17,181,0,0,0,4,0,0,1,1,1,1
17,182,3,3,3,3,3,1,1,1,1,1
17,183,3,3,3,3,3,1,1,1,1,1
17,184,4,3,3,3,3,1,0,0,0,0
17,185,2,2,2,0,3,0,1,1,1,0
17,186,3,3,3,3,3,1,1,1,1,1
17,187,4,3,4,4,4,0,0,1,0,1
17,188,2,2,2,2,2,1,1,1,1,1
17,189,3,2,3,2,3,1,0,1,0,1
17,190,1,1,2,1,1,1,1,0,1,1
17,191,3,3,3,3,3,1,1,1,1,1
17,192,3,3,4,4,3,0,1,0,1,1
17,193,2,2,1,2,4,1,1,0,1,0
17,194,3,3,3,3,3,1,1,1,1,1
17,195,2,2,2,2,3,1,1,1,1,0
17,196,3,3,4,3,3,1,1,0,1,1
17,197,3,3,3,4,3,0,1,1,1,1
17,198,2,2,2,2,4,1,1,1,1,0
17,199,4,3,4,4,4,0,0,1,0,1
18,0,1,1,1,1,1,1,1,1,1,1
18,1,1,1,1,1,1,1,1,1,1,1
18,2,3,3,3,4,3,0,1,1,1,1
18,3,3,3,3,4,3,0,1,1,1,1
18,4,3,3,3,2,3,0,1,1,1,1
18,5,3,3,3,3,3,1,1,1,1,1
18,6,0,0,0,0,0,1,1,1,1,1
18,7,1,1,1,1,1,1,1,1,1,1
18,8,2,2,2,0,2,0,1,1,1,1
18,9,0,0,0,0,0,1,1,1,1,1
18,10,3,4,4,4,4,1,0,0,0,0
18,11,3,3,3,4,3,0,1,1,1,1
18,12,1,1,1,1,1,1,1,1,1,1
18,13,0,0,0,0,0,1,1,1,1,1
18,14,0,0,0,0,0,1,1,1,1,1
18,15,3,4,4,4,4,1,0,0,0,0
18,16,0,0,0,0,0,1,1,1,1,1
18,17,0,0,4,4,0,0,1,0,1,1
18,18,3,3,3,4,3,0,1,1,1,1
18,19,3,4,2,3,2,0,0,0,0,0
18,20,1,1,1,1,1,1,1,1,1,1
18,21,3,4,4,3,4,0,0,0,0,0
18,22,0,0,0,0,0,1,1,1,1,1
18,23,1,1,1,1,1,1,1,1,1,1
18,24,1,0,0,1,0,0,0,0,0,0
18,25,0,0,0,0,0,1,1,1,1,1
18,26,1,1,1,1,1,1,1,1,1,1
18,27,1,1,1,1,1,1,1,1,1,1
18,28,2,1,2,1,1,1,0,1,0,0
18,29,2,0,4,2,0,0,0,0,0,0
18,30,1,1,1,1,1,1,1,1,1,1
18,31,2,3,2,2,2,0,0,1,0,1
18,32,1,1,1,1,1,1,1,1,1,1
18,33,2,2,2,0,0,0,1,1,1,0
18,34,4,0,0,4,0,0,0,0,0,0
18,35,4,4,4,4,4,1,1,1,1,1
18,36,4,4,4,4,4,1,1,1,1,1
18,37,3,3,3,4,3,0,1,1,1,1
18,38,3,3,3,2,3,0,1,1,1,1
18,39,2,2,2,1,2,0,1,1,1,1
18,40,0,0,0,0,0,1,1,1,1,1
18,41,1,1,1,1,1,1,1,1,1,1
18,42,3,1,1,2,0,0,0,0,0,0
18,43,4,2,2,4,4,0,0,0,0,1
18,44,1,1,1,1,1,1,1,1,1,1
18,45,2,2,2,2,2,1,1,1,1,1
18,46,3,3,3,3,3,1,1,1,1,1
18,47,2,2,2,3,4,0,1,1,1,0
18,48,4,0,4,4,4,0,0,1,0,1
18,49,2,2,2,1,0,0,1,1,1,0
18,50,1,1,1,1,1,1,1,1,1,1
18,51,2,2,2,1,2,0,1,1,1,1
18,52,0,0,0,0,0,1,1,1,1,1
18,53,4,3,4,3,3,1,0,1,0,0
18,54,0,0,0,0,0,1,1,1,1,1
18,55,0,0,0,0,0,1,1,1,1,1
18,56,2,2,2,2,2,1,1,1,1,1
18,57,4,4,4,4,4,1,1,1,1,1
18,58,4,2,2,4,4,0,0,0,0,1
18,59,2,1,1,1,0,1,0,0,0,0
18,60,1,1,1,1,1,1,1,1,1,1
18,61,2,2,2,2,2,1,1,1,1,1
18,62,4,3,3,4,3,0,0,0,0,0
18,63,0,0,0,0,0,1,1,1,1,1
18,64,4,0,0,4,0,0,0,0,0,0
18,65,0,0,0,0,0,1,1,1,1,1
18,66,0,0,0,0,0,1,1,1,1,1
18,67,4,4,4,4,4,1,1,1,1,1
18,68,0,0,0,0,0,1,1,1,1,1
18,69,2,2,2,0,2,0,1,1,1,1
18,70,2,0,2,2,2,0,0,1,0,1
18,71,0,0,4,0,0,1,1,0,1,1
18,72,0,0,1,1,0,0,1,0,1,1
18,73,3,3,3,1,3,0,1,1,1,1
18,74,4,4,4,4,4,1,1,1,1,1
18,75,1,1,1,1,1,1,1,1,1,1
18,76,2,0,0,1,1,0,0,0,0,0
18,77,0,0,0,0,0,1,1,1,1,1
18,78,2,2,2,2,2,1,1,1,1,1
18,79,2,3,3,2,3,0,0,0,0,0
18,80,3,3,3,4,3,0,1,1,1,1
18,81,3,3,3,0,3,0,1,1,1,1
18,82,0,0,0,0,0,1,1,1,1,1
18,83,3,3,3,3,3,1,1,1,1,1
18,84,0,0,0,0,0,1,1,1,1,1
18,85,3,3,3,4,3,0,1,1,1,1
18,86,2,2,2,2,2,1,1,1,1,1
18,87,0,0,0,0,0,1,1,1,1,1
18,88,1,1,1,1,1,1,1,1,1,1
18,89,3,3,3,3,3,1,1,1,1,1
18,90,3,3,3,4,3,0,1,1,1,1
18,91,3,3,3,3,3,1,1,1,1,1
18,92,4,4,4,4,4,1,1,1,1,1
18,93,2,4,4,4,4,1,0,0,0,0
18,94,0,0,1,0,0,1,1,0,1,1
18,95,1,1,1,1,1,1,1,1,1,1
18,96,2,2,2,2,2,1,1,1,1,1
18,97,1,1,1,1,1,1,1,1,1,1
18,98,2,2,2,2,2,1,1,1,1,1
18,99,0,0,0,0,0,1,1,1,1,1
18,100,0,0,0,0,0,1,1,1,1,1
18,101,4,2,4,4,4,0,0,1,0,1
18,102,2,0,2,2,2,0,0,1,0,1
18,103,0,0,0,0,0,1,1,1,1,1
18,104,0,0,0,0,0,1,1,1,1,1
18,105,4,4,4,4,4,1,1,1,1,1
18,106,0,0,0,0,0,1,1,1,1,1
18,107,1,1,1,1,1,1,1,1,1,1
18,108,3,2,1,2,2,1,0,0,0,0
18,109,2,1,1,1,1,1,0,0,0,0
18,110,1,4,4,3,3,0,0,0,0,0
18,111,2,2,2,1,2,0,1,1,1,1
18,112,0,0,0,0,0,1,1,1,1,1
18,113,0,0,0,0,0,1,1,1,1,1
18,114,2,2,2,2,2,1,1,1,1,1
18,115,3,3,3,4,3,0,1,1,1,1
18,116,2,3,2,2,2,0,0,1,0,1
18,117,1,1,1,1,1,1,1,1,1,1
18,118,1,1,1,1,1,1,1,1,1,1
18,119,2,2,2,2,2,1,1,1,1,1
18,120,2,0,2,2,2,0,0,1,0,1
18,121,0,0,0,0,0,1,1,1,1,1
18,122,4,4,4,4,4,1,1,1,1,1
18,123,2,2,2,0,2,0,1,1,1,1
18,124,4,4,4,4,4,1,1,1,1,1
18,125,0,0,0,0,0,1,1,1,1,1
18,126,3,3,3,4,3,0,1,1,1,1
18,127,3,3,3,0,3,0,1,1,1,1
18,128,0,0,0,0,0,1,1,1,1,1
18,129,1,1,1,1,1,1,1,1,1,1
18,130,2,2,2,0,0,0,1,1,1,0
18,131,1,1,1,1,1,1,1,1,1,1
18,132,1,1,1,1,1,1,1,1,1,1
18,133,4,3,3,4,3,0,0,0,0,0
18,134,1,1,1,1,1,1,1,1,1,1
18,135,2,3,2,1,2,0,0,1,0,1
18,136,4,0,0,4,0,0,0,0,0,0
18,137,1,1,1,1,1,1,1,1,1,1
18,138,4,4,4,4,4,1,1,1,1,1
18,139,3,3,3,4,3,0,1,1,1,1
18,140,2,2,2,2,2,1,1,1,1,1
18,141,0,0,0,0,0,1,1,1,1,1
18,142,0,0,0,0,0,1,1,1,1,1
18,143,1,1,1,1,0,1,1,1,1,0
18,144,4,4,4,4,4,1,1,1,1,1
18,145,1,1,1,1,1,1,1,1,1,1
18,146,3,1,1,1,1,1,0,0,0,0
18,147,1,1,1,1,1,1,1,1,1,1
18,148,4,4,4,4,4,1,1,1,1,1
18,149,0,0,0,0,0,1,1,1,1,1
18,150,1,1,1,1,1,1,1,1,1,1
18,151,3,3,3,4,3,0,1,1,1,1
18,152,1,1,1,1,1,1,1,1,1,1
18,153,4,4,4,4,4,1,1,1,1,1
18,154,3,3,3,4,3,0,1,1,1,1
18,155,0,0,0,0,0,1,1,1,1,1
18,156,4,0,0,3,2,0,0,0,0,0
18,157,1,1,1,1,1,1,1,1,1,1
18,158,1,3,3,1,3,0,0,0,0,0
18,159,4,3,3,4,3,0,0,0,0,0
18,160,0,0,0,0,0,1,1,1,1,1
18,161,0,0,0,4,0,0,1,1,1,1
18,162,0,0,1,1,0,0,1,0,1,1
18,163,0,0,0,0,0,1,1,1,1,1
18,164,0,0,0,0,0,1,1,1,1,1
18,165,3,3,3,3,3,1,1,1,1,1
18,166,3,2,2,2,2,1,0,0,0,0
18,167,2,2,2,2,2,1,1,1,1,1
18,168,0,0,0,0,0,1,1,1,1,1
18,169,4,2,4,3,4,0,0,1,0,1
18,170,3,3,3,4,3,0,1,1,1,1
18,171,1,0,0,1,1,0,0,0,0,1
18,172,2,2,2,0,2,0,1,1,1,1
18,173,3,3,1,1,3,0,1,0,1,1
18,174,1,1,1,1,1,1,1,1,1,1
18,175,4,0,4,4,0,0,0,1,0,0
18,176,1,1,1,1,1,1,1,1,1,1
18,177,4,3,3,0,3,0,0,0,0,0
18,178,3,3,3,4,4,0,1,1,1,0
18,179,1,1,1,1,3,1,1,1,1,0
18,180,3,2,2,3,1,0,0,0,0,0
18,181,0,0,0,0,0,1,1,1,1,1
18,182,1,1,0,1,1,1,1,0,1,1
18,183,0,0,0,0,0,1,1,1,1,1
18,184,3,3,0,4,0,0,1,0,1,0
18,185,0,0,0,0,0,1,1,1,1,1
18,186,2,2,2,2,2,1,1,1,1,1
18,187,4,0,4,4,0,0,0,1,0,0
18,188,1,1,1,1,3,1,1,1,1,0
18,189,4,4,4,4,4,1,1,1,1,1
18,190,2,2,2,2,2,1,1,1,1,1
18,191,3,0,0,4,0,0,0,0,0,0
18,192,2,2,0,2,0,1,1,0,1,0
18,193,4,0,4,4,0,0,0,1,0,0
18,194,3,3,3,4,3,0,1,1,1,1
18,195,1,1,1,1,1,1,1,1,1,1
18,196,3,1,3,3,4,0,0,1,0,0
18,197,4,0,4,4,0,0,0,1,0,0
18,198,4,2,2,0,2,0,0,0,0,0
18,199,2,0,0,1,0,0,0,0,0,0
19,0,0,0,1,0,1,1,1,0,1,0
19,1,1,1,1,1,1,1,1,1,1,1
19,2,0,0,0,0,1,1,1,1,1,0
19,3,2,2,2,3,2,0,1,1,1,1
19,4,0,0,0,0,0,1,1,1,1,1
19,5,3,3,3,3,4,1,1,1,1,0
19,6,4,3,4,4,4,0,0,1,0,1
19,7,2,2,2,1,2,0,1,1,1,1
19,8,2,2,2,2,2,1,1,1,1,1
19,9,1,1,1,1,1,1,1,1,1,1
19,10,0,0,0,0,0,1,1,1,1,1
19,11,3,2,2,3,2,0,0,0,0,0
19,12,0,0,0,0,2,1,1,1,1,0
19,13,2,3,2,2,2,0,0,1,0,1
19,14,0,4,1,4,1,1,0,0,0,0
19,15,2,2,2,2,2,1,1,1,1,1
19,16,3,3,3,3,4,1,1,1,1,0
19,17,4,4,4,4,4,1,1,1,1,1
19,18,3,3,3,4,4,0,1,1,1,0
19,19,2,2,2,2,2,1,1,1,1,1
19,20,2,2,2,2,2,1,1,1,1,1
19,21,4,4,4,4,1,1,1,1,1,0
19,22,3,3,3,4,3,0,1,1,1,1
19,23,1,0,0,0,1,1,0,0,0,1
19,24,4,4,4,4,1,1,1,1,1,0
19,25,4,4,4,4,4,1,1,1,1,1
19,26,3,3,3,1,3,0,1,1,1,1
19,27,2,2,2,2,2,1,1,1,1,1
19,28,2,1,1,0,1,0,0,0,0,0
19,29,2,2,2,2,2,1,1,1,1,1
19,30,3,3,3,3,4,1,1,1,1,0
19,31,0,0,0,2,2,0,1,1,1,0
19,32,2,2,2,2,2,1,1,1,1,1
19,33,3,3,3,3,3,1,1,1,1,1
19,34,0,0,0,0,2,1,1,1,1,0
19,35,0,0,0,0,0,1,1,1,1,1
19,36,2,2,2,2,2,1,1,1,1,1
19,37,2,2,2,2,2,1,1,1,1,1
19,38,3,3,3,3,4,1,1,1,1,0
19,39,4,4,4,4,1,1,1,1,1,0
19,40,3,3,4,4,4,0,1,0,1,0
19,41,0,0,0,0,1,1,1,1,1,0
19,42,1,3,3,1,4,0,0,0,0,0
19,43,1,1,1,0,1,0,1,1,1,1
19,44,0,0,0,0,2,1,1,1,1,0
19,45,2,2,2,2,2,1,1,1,1,1
19,46,0,0,0,0,0,1,1,1,1,1
19,47,2,2,2,2,2,1,1,1,1,1
19,48,2,2,2,2,2,1,1,1,1,1
19,49,3,3,3,1,4,0,1,1,1,0
19,50,1,1,1,1,1,1,1,1,1,1
19,51,3,3,3,3,4,1,1,1,1,0
19,52,3,3,3,3,3,1,1,1,1,1
19,53,3,3,3,3,4,1,1,1,1,0
19,54,3,3,2,1,2,0,1,0,1,0
19,55,3,3,3,3,3,1,1,1,1,1
19,56,3,3,3,3,4,1,1,1,1,0
19,57,2,2,2,2,2,1,1,1,1,1
19,58,3,3,3,0,4,0,1,1,1,0
19,59,0,0,0,0,2,1,1,1,1,0
19,60,2,2,2,2,2,1,1,1,1,1
19,61,0,1,1,0,1,0,0,0,0,0
19,62,4,1,1,4,1,0,0,0,0,0
19,63,0,0,0,0,0,1,1,1,1,1
19,64,2,2,2,1,2,0,1,1,1,1
19,65,4,4,4,4,4,1,1,1,1,1
19,66,3,3,3,1,4,0,1,1,1,0
19,67,1,1,1,1,1,1,1,1,1,1
19,68,0,0,1,0,1,1,1,0,1,0
19,69,0,0,0,0,0,1,1,1,1,1
19,70,1,1,1,0,1,0,1,1,1,1
19,71,2,2,2,0,2,0,1,1,1,1
19,72,2,2,2,2,2,1,1,1,1,1
19,73,2,3,3,4,4,0,0,0,0,0
19,74,0,0,0,0,0,1,1,1,1,1
19,75,0,1,1,1,1,1,0,0,0,0
19,76,3,3,3,1,3,0,1,1,1,1
19,77,3,3,4,3,4,1,1,0,1,0
19,78,1,1,1,1,1,1,1,1,1,1
19,79,3,3,4,4,4,0,1,0,1,0
19,80,4,4,4,4,4,1,1,1,1,1
19,81,4,4,4,2,2,0,1,1,1,0
19,82,2,2,2,2,2,1,1,1,1,1
19,83,3,3,3,3,3,1,1,1,1,1
19,84,3,3,3,3,4,1,1,1,1,0
19,85,2,3,2,1,2,0,0,1,0,1
19,86,4,3,3,4,3,0,0,0,0,0
19,87,3,3,3,1,4,0,1,1,1,0
19,88,2,0,0,0,2,1,0,0,0,1
19,89,0,0,0,0,1,1,1,1,1,0
19,90,4,0,3,4,1,0,0,0,0,0
19,91,1,1,1,0,1,0,1,1,1,1
19,92,0,0,0,0,2,1,1,1,1,0
19,93,1,1,1,0,1,0,1,1,1,1
19,94,2,2,0,0,2,0,1,0,1,1
19,95,0,0,0,0,0,1,1,1,1,1
19,96,3,3,3,3,4,1,1,1,1,0
19,97,3,3,3,3,4,1,1,1,1,0
19,98,1,2,1,1,2,0,0,1,0,0
19,99,2,2,2,2,2,1,1,1,1,1
19,100,3,1,4,0,1,0,0,0,0,0
19,101,1,1,1,3,1,0,1,1,1,1
19,102,4,4,4,4,3,1,1,1,1,0
19,103,0,0,0,0,0,1,1,1,1,1
19,104,3,3,4,3,4,1,1,0,1,0
19,105,1,1,1,0,1,0,1,1,1,1
19,106,1,1,1,1,1,1,1,1,1,1
19,107,2,2,2,2,2,1,1,1,1,1
19,108,3,3,3,3,3,1,1,1,1,1
19,109,1,1,1,1,1,1,1,1,1,1
19,110,0,0,0,0,2,1,1,1,1,0
19,111,1,1,1,1,1,1,1,1,1,1
19,112,1,1,1,4,1,0,1,1,1,1
19,113,1,1,1,4,1,0,1,1,1,1
19,114,1,1,1,0,1,0,1,1,1,1
19,115,1,1,1,0,1,0,1,1,1,1
19,116,3,3,3,3,4,1,1,1,1,0
19,117,1,1,1,1,1,1,1,1,1,1
19,118,4,4,4,4,4,1,1,1,1,1
19,119,0,0,0,0,2,1,1,1,1,0
19,120,1,1,1,1,1,1,1,1,1,1
19,121,4,4,4,4,1,1,1,1,1,0
19,122,1,1,1,1,4,1,1,1,1,0
19,123,3,3,3,3,4,1,1,1,1,0
19,124,0,0,1,0,1,1,1,0,1,0
19,125,1,1,1,3,1,0,1,1,1,1
19,126,2,2,2,2,2,1,1,1,1,1
19,127,2,2,0,2,2,1,1,0,1,1
19,128,4,4,4,4,3,1,1,1,1,0
19,129,0,0,0,0,0,1,1,1,1,1
19,130,3,3,3,3,4,1,1,1,1,0
19,131,4,4,4,4,4,1,1,1,1,1
19,132,4,4,4,4,4,1,1,1,1,1
19,133,3,3,3,1,4,0,1,1,1,0
19,134,1,2,0,2,2,1,0,0,0,0
19,135,1,0,1,0,1,1,0,1,0,1
19,136,4,4,4,4,3,1,1,1,1,0
19,137,4,3,3,4,3,0,0,0,0,0
19,138,3,3,3,3,4,1,1,1,1,0
19,139,0,0,0,0,1,1,1,1,1,0
19,140,4,4,4,0,1,0,1,1,1,0
19,141,3,3,3,4,3,0,1,1,1,1
19,142,1,1,1,0,1,0,1,1,1,1
19,143,4,3,4,4,1,0,0,1,0,0
19,144,0,0,4,0,2,1,1,0,1,0
19,145,1,1,1,1,1,1,1,1,1,1
19,146,2,2,2,2,2,1,1,1,1,1
19,147,3,3,3,1,4,0,1,1,1,0
19,148,3,3,3,3,4,1,1,1,1,0
19,149,2,2,2,2,2,1,1,1,1,1
19,150,3,3,3,4,4,0,1,1,1,0
19,151,4,4,4,4,3,1,1,1,1,0
19,152,0,0,1,0,1,1,1,0,1,0
19,153,1,1,1,1,1,1,1,1,1,1
19,154,1,0,1,0,1,1,0,1,0,1
19,155,0,0,0,0,1,1,1,1,1,0
19,156,1,1,1,0,1,0,1,1,1,1
19,157,3,3,4,4,2,0,1,0,1,0
19,158,2,2,2,2,2,1,1,1,1,1
19,159,1,1,1,0,1,0,1,1,1,1
19,160,1,1,1,1,1,1,1,1,1,1
19,161,2,2,2,2,2,1,1,1,1,1
19,162,1,1,1,2,1,0,1,1,1,1
19,163,1,1,3,3,4,0,1,0,1,0
19,164,0,0,0,0,0,1,1,1,1,1
19,165,4,3,3,4,3,0,0,0,0,0
19,166,1,1,1,1,1,1,1,1,1,1
19,167,2,2,2,2,2,1,1,1,1,1
19,168,0,4,4,4,1,1,0,0,0,0
19,169,4,3,4,4,4,0,0,1,0,1
19,170,2,2,2,2,2,1,1,1,1,1
19,171,2,1,1,1,1,1,0,0,0,0
19,172,3,3,3,0,4,0,1,1,1,0
19,173,4,4,4,4,4,1,1,1,1,1
19,174,2,2,2,2,2,1,1,1,1,1
19,175,1,1,1,1,1,1,1,1,1,1
19,176,0,0,0,0,0,1,1,1,1,1
19,177,0,0,1,0,1,1,1,0,1,0
19,178,0,0,0,0,0,1,1,1,1,1
19,179,0,0,0,0,1,1,1,1,1,0
19,180,2,2,2,1,2,0,1,1,1,1
19,181,1,0,1,0,1,1,0,1,0,1
19,182,2,3,3,3,4,1,0,0,0,0
19,183,0,0,0,0,2,1,1,1,1,0
19,184,2,2,2,2,2,1,1,1,1,1
19,185,4,4,4,4,4,1,1,1,1,1
19,186,2,2,2,2,2,1,1,1,1,1
19,187,1,1,1,0,1,0,1,1,1,1
19,188,4,4,4,4,4,1,1,1,1,1
19,189,0,0,0,0,0,1,1,1,1,1
19,190,4,0,0,4,1,0,0,0,0,0
19,191,0,0,0,2,2,0,1,1,1,0
19,192,0,0,0,0,2,1,1,1,1,0
19,193,0,0,0,0,1,1,1,1,1,0
19,194,2,3,3,2,2,0,0,0,0,1
19,195,4,4,4,4,4,1,1,1,1,1
19,196,1,1,4,3,4,0,1,0,1,0
19,197,4,3,4,4,3,0,0,1,0,0
19,198,0,0,0,0,0,1,1,1,1,1
19,199,0,4,4,0,2,0,0,0,0,0
